Bus_ID,Operator,Route_ID,From_City,To_City,Bus_Name,Bus_Type,Departure_Time,Arrival_Time,Duration,Distance_KM,Fare,Boarding_Point,Dropping_Point,Seats,Available_Seats,Amenities,Running_Days,Rating
BUS0927,GreenLine Travels,R014,Chennai,Hosur,GreenLine Travels Express,Non AC Seater,23:00,02:15,3h 15m,310,1032,Perungalathur,Bus Stand,40,5,"Luxury Seat,WiFi",Weekdays,4.0
BUS0928,Blue Bird,R022,Nagercoil,Chennai,Blue Bird Express,Non AC Sleeper,22:00,10:45,12h 45m,705,1887,Vadasery Bus Stand,Tambaram,40,31,"AC,WiFi,Charging",Daily,4.0
BUS0929,Smart Coach,R004,Chennai,Salem,Smart Coach Express,Volvo Multi Axle,15:30,22:00,6h 30m,345,969,Vandalur,Old Bus Stand,40,25,"AC,Live Tracking",Weekends,4.2
BUS0930,GreenLine Travels,R024,Bengaluru,Chennai,GreenLine Travels Express,AC Sleeper,00:00,10:00,10h 0m,345,884,Majestic,Vandalur,45,16,"AC,WiFi,Charging",Daily,4.7
BUS0931,Galaxy Bus,R004,Chennai,Salem,Galaxy Bus Express,Volvo Multi Axle,04:30,15:45,11h 15m,345,890,Vandalur,Old Bus Stand,45,22,"WiFi,Charging,Water",Weekends,5.0
BUS0932,Star Line,R025,Tirupati,Chennai,Star Line Express,BharatBenz Sleeper,04:15,14:30,10h 15m,150,470,Central Bus Stand,Koyambedu,40,36,"Blanket,Pillow,Water",Weekends,5.0
BUS0933,Comfort Bus,R012,Chennai,Karaikudi,Comfort Bus Express,AC Sleeper,10:00,20:30,10h 30m,410,1095,Guindy,Bus Stand,36,19,"AC,Blanket,Pillow",Weekends,4.2
BUS0934,Metro Connect,R004,Chennai,Salem,Metro Connect Express,Semi Sleeper,00:30,04:15,3h 45m,345,1066,Koyambedu,New Bus Stand,36,27,"Charging,Reading Light",Weekends,4.1
BUS0935,Elite Travels,R021,Tirunelveli,Chennai,Elite Travels Express,Non AC Sleeper,17:45,00:00,6h 15m,630,1638,New Bus Stand,Vandalur,45,15,"AC,Blanket,Pillow",Weekdays,3.8
BUS0936,GreenLine Travels,R007,Chennai,Tirunelveli,GreenLine Travels Express,AC Seater,14:30,22:45,8h 15m,630,1769,Tambaram,New Bus Stand,40,17,"GPS,USB Charging",Daily,4.2
BUS0937,Victory Travels,R005,Chennai,Erode,Victory Travels Express,AC Seater,07:45,18:00,10h 15m,400,1125,Tambaram,Central Bus Stand,45,19,"AC,Live Tracking",Weekdays,4.5
BUS0938,Express King,R016,Chennai,Tirupati,Express King Express,Semi Sleeper,10:30,19:30,9h 0m,150,501,Koyambedu,Central Bus Stand,40,10,"AC,WiFi,Charging",Daily,4.2
BUS0939,Happy Journey,R017,Madurai,Chennai,Happy Journey Express,Volvo Multi Axle,00:15,11:30,11h 15m,460,1195,Periyar Bus Stand,Tambaram,36,14,"Luxury Seat,WiFi",Weekends,4.0
BUS0940,Victory Travels,R020,Trichy,Chennai,Victory Travels Express,Luxury Sleeper,08:15,17:15,9h 0m,330,868,Chathiram Bus Stand,Vandalur,36,14,"Luxury Seat,WiFi",Daily,4.5
BUS0941,Rainbow Coaches,R015,Chennai,Bengaluru,Rainbow Coaches Express,Luxury Sleeper,05:15,18:00,12h 45m,345,1139,Guindy,Kempegowda Bus Station,45,29,"Blanket,Pillow,Water",Weekends,4.7
BUS0942,Victory Travels,R021,Tirunelveli,Chennai,Victory Travels Express,Volvo Multi Axle,23:00,08:45,9h 45m,630,1782,New Bus Stand,Tambaram,36,23,"Luxury Seat,WiFi",Weekends,3.9
BUS0943,Victory Travels,R002,Chennai,Coimbatore,Victory Travels Express,Luxury Sleeper,06:00,12:30,6h 30m,510,1359,Tambaram,Singanallur,36,11,"AC,WiFi,Charging",Daily,4.4
BUS0944,Smart Coach,R019,Salem,Chennai,Smart Coach Express,Non AC Sleeper,03:30,15:00,11h 30m,345,998,New Bus Stand,Guindy,45,30,"AC,Live Tracking",Weekends,4.0
BUS0945,Express King,R020,Trichy,Chennai,Express King Express,Non AC Sleeper,16:00,19:15,3h 15m,330,944,Central Bus Stand,Tambaram,36,2,"Charging,Reading Light",Weekends,4.0
BUS0946,Rainbow Coaches,R001,Chennai,Madurai,Rainbow Coaches Express,Non AC Sleeper,00:30,10:45,10h 15m,460,1333,Chengalpattu,Anna Nagar,36,27,"AC,WiFi,Charging",Weekdays,4.3
BUS0947,Galaxy Bus,R010,Chennai,Thanjavur,Galaxy Bus Express,Volvo Multi Axle,22:45,02:45,4h 0m,350,1035,Perungalathur,New Bus Stand,45,14,"AC,Blanket,Pillow",Weekdays,4.4
BUS0948,Sunrise Coaches,R016,Chennai,Tirupati,Sunrise Coaches Express,AC Seater,15:30,23:15,7h 45m,150,450,Vandalur,Central Bus Stand,40,2,"AC,WiFi,Charging",Weekdays,4.0
BUS0949,SkyBus,R007,Chennai,Tirunelveli,SkyBus Express,AC Seater,03:45,15:30,11h 45m,630,1559,Koyambedu,Junction,36,36,"AC,WiFi,Charging",Weekends,4.1
BUS0950,Victory Travels,R010,Chennai,Thanjavur,Victory Travels Express,Volvo Multi Axle,12:30,15:30,3h 0m,350,933,Tambaram,New Bus Stand,45,9,"GPS,USB Charging",Weekdays,4.7
BUS0951,Golden Route,R024,Bengaluru,Chennai,Golden Route Express,BharatBenz Sleeper,23:45,11:30,11h 45m,345,913,Majestic,Perungalathur,36,15,"GPS,USB Charging",Weekends,4.1
BUS0952,Blue Bird,R022,Nagercoil,Chennai,Blue Bird Express,Non AC Sleeper,22:15,05:15,7h 0m,705,1845,Vadasery Bus Stand,Guindy,36,26,"Charging,Reading Light",Daily,3.9
BUS0953,Fast Wheels,R011,Chennai,Dindigul,Fast Wheels Express,Volvo Multi Axle,11:00,23:30,12h 30m,420,1168,Tambaram,Bus Stand,45,10,"Charging,Reading Light",Daily,4.6
BUS0954,Fast Wheels,R012,Chennai,Karaikudi,Fast Wheels Express,Volvo Multi Axle,08:15,12:45,4h 30m,410,1300,Vandalur,Bus Stand,45,32,"WiFi,Charging,Water",Daily,4.2
BUS0955,Smart Coach,R013,Chennai,Puducherry,Smart Coach Express,Luxury Sleeper,17:30,23:30,6h 0m,170,684,Koyambedu,New Bus Stand,36,4,"AC,WiFi,Charging",Daily,4.1
BUS0956,Prime Bus,R013,Chennai,Puducherry,Prime Bus Express,AC Sleeper,05:45,12:00,6h 15m,170,655,Chengalpattu,New Bus Stand,36,9,"WiFi,Charging,Water",Weekends,4.2
BUS0957,Royal Rider,R001,Chennai,Madurai,Royal Rider Express,AC Sleeper,07:30,19:15,11h 45m,460,1389,Chengalpattu,Periyar Bus Stand,40,23,"Luxury Seat,WiFi",Daily,3.8
BUS0958,Prime Bus,R023,Puducherry,Chennai,Prime Bus Express,Volvo Multi Axle,09:30,16:30,7h 0m,170,498,New Bus Stand,Vandalur,36,1,"WiFi,Charging,Water",Weekdays,4.3
BUS0959,Prime Bus,R021,Tirunelveli,Chennai,Prime Bus Express,BharatBenz Sleeper,21:30,10:15,12h 45m,630,1566,New Bus Stand,Perungalathur,40,14,"AC,WiFi,Charging",Daily,4.9
BUS0960,Elite Travels,R005,Chennai,Erode,Elite Travels Express,BharatBenz Sleeper,13:45,00:45,11h 0m,400,1235,Vandalur,Perundurai,45,22,"AC,Live Tracking",Daily,4.8
BUS0961,Smart Coach,R017,Madurai,Chennai,Smart Coach Express,Volvo Multi Axle,20:00,08:15,12h 15m,460,1408,Mattuthavani,Tambaram,36,24,"AC,WiFi,Charging",Daily,4.5
BUS0962,Galaxy Bus,R018,Coimbatore,Chennai,Galaxy Bus Express,AC Seater,19:00,02:30,7h 30m,510,1287,Gandhipuram,Perungalathur,45,15,"Luxury Seat,WiFi",Weekends,4.4
BUS0963,Elite Travels,R009,Chennai,Kanyakumari,Elite Travels Express,BharatBenz Sleeper,14:15,21:00,6h 45m,710,1948,Koyambedu,Bus Stand,45,6,"AC,Blanket,Pillow",Daily,4.4
BUS0964,City Link,R015,Chennai,Bengaluru,City Link Express,Non AC Seater,00:30,07:00,6h 30m,345,917,Tambaram,Kempegowda Bus Station,40,2,"AC,Blanket,Pillow",Weekdays,4.8
BUS0965,GreenLine Travels,R012,Chennai,Karaikudi,GreenLine Travels Express,AC Seater,23:45,04:15,4h 30m,410,1104,Vandalur,Bus Stand,40,1,"Blanket,Pillow,Water",Daily,4.8
BUS0966,Happy Journey,R008,Chennai,Nagercoil,Happy Journey Express,Luxury Sleeper,18:45,05:15,10h 30m,705,1676,Vandalur,Vadasery Bus Stand,45,26,"Luxury Seat,WiFi",Daily,4.1
BUS0967,Blue Bird,R025,Tirupati,Chennai,Blue Bird Express,AC Sleeper,17:45,00:15,6h 30m,150,474,Central Bus Stand,Guindy,40,36,"WiFi,Charging,Water",Daily,4.7
BUS0968,Fast Wheels,R022,Nagercoil,Chennai,Fast Wheels Express,BharatBenz Sleeper,21:30,10:00,12h 30m,705,1662,Vadasery Bus Stand,Tambaram,36,15,"Luxury Seat,WiFi",Weekends,4.7
BUS0969,Blue Bird,R014,Chennai,Hosur,Blue Bird Express,Luxury Sleeper,07:30,17:30,10h 0m,310,976,Guindy,Bus Stand,40,12,"AC,Blanket,Pillow",Daily,3.9
BUS0970,Southern Express,R018,Coimbatore,Chennai,Southern Express Express,AC Sleeper,10:00,22:30,12h 30m,510,1284,Gandhipuram,Koyambedu,40,29,"Charging,Reading Light",Weekdays,4.8
BUS0971,GreenLine Travels,R007,Chennai,Tirunelveli,GreenLine Travels Express,Luxury Sleeper,10:00,22:30,12h 30m,630,1721,Perungalathur,Junction,36,35,"Luxury Seat,WiFi",Weekdays,3.9
BUS0972,GreenLine Travels,R021,Tirunelveli,Chennai,GreenLine Travels Express,Non AC Seater,19:00,04:00,9h 0m,630,1642,New Bus Stand,Perungalathur,45,31,"WiFi,Charging,Water",Weekdays,4.3
BUS0973,City Link,R006,Chennai,Tiruppur,City Link Express,Semi Sleeper,12:00,00:15,12h 15m,475,1319,Vandalur,New Bus Stand,45,3,"Blanket,Pillow,Water",Weekdays,3.9
BUS0974,Happy Journey,R014,Chennai,Hosur,Happy Journey Express,Luxury Sleeper,13:15,19:15,6h 0m,310,950,Perungalathur,Bus Stand,36,10,"AC,Live Tracking",Weekends,4.9
BUS0975,Metro Connect,R004,Chennai,Salem,Metro Connect Express,Volvo Multi Axle,15:45,23:00,7h 15m,345,1144,Guindy,Old Bus Stand,40,26,"Blanket,Pillow,Water",Daily,4.1
BUS0976,Southern Express,R015,Chennai,Bengaluru,Southern Express Express,Volvo Multi Axle,03:30,12:00,8h 30m,345,1122,Chengalpattu,Majestic,40,30,"AC,Blanket,Pillow",Daily,4.7
BUS0977,Royal Rider,R010,Chennai,Thanjavur,Royal Rider Express,Non AC Seater,02:30,09:00,6h 30m,350,979,Chengalpattu,New Bus Stand,40,8,"Luxury Seat,WiFi",Weekends,4.6
BUS0978,Victory Travels,R017,Madurai,Chennai,Victory Travels Express,Non AC Seater,19:45,23:30,3h 45m,460,1130,Mattuthavani,Guindy,36,32,"Luxury Seat,WiFi",Weekdays,3.9
BUS0979,Smart Coach,R022,Nagercoil,Chennai,Smart Coach Express,Luxury Sleeper,03:00,10:00,7h 0m,705,1702,Vadasery Bus Stand,Perungalathur,36,11,"Blanket,Pillow,Water",Weekdays,4.0
BUS0980,Blue Bird,R006,Chennai,Tiruppur,Blue Bird Express,BharatBenz Sleeper,09:15,18:45,9h 30m,475,1249,Tambaram,New Bus Stand,45,26,"AC,Live Tracking",Weekdays,4.3
BUS0981,SkyBus,R025,Tirupati,Chennai,SkyBus Express,Semi Sleeper,01:00,05:00,4h 0m,150,456,Central Bus Stand,Tambaram,45,21,"AC,WiFi,Charging",Daily,4.6
BUS0982,Fast Wheels,R005,Chennai,Erode,Fast Wheels Express,Luxury Sleeper,02:30,12:15,9h 45m,400,1238,Tambaram,Perundurai,45,1,"Luxury Seat,WiFi",Weekdays,4.5
BUS0983,Express King,R024,Bengaluru,Chennai,Express King Express,Semi Sleeper,20:30,05:30,9h 0m,345,953,Majestic,Guindy,45,33,"GPS,USB Charging",Weekdays,4.9
BUS0984,GreenLine Travels,R025,Tirupati,Chennai,GreenLine Travels Express,BharatBenz Sleeper,06:00,17:30,11h 30m,150,557,Central Bus Stand,Guindy,45,14,"WiFi,Charging,Water",Weekdays,5.0
BUS0985,Galaxy Bus,R005,Chennai,Erode,Galaxy Bus Express,Luxury Sleeper,15:00,03:30,12h 30m,400,1141,Tambaram,Central Bus Stand,36,2,"WiFi,Charging,Water",Weekends,4.5
BUS0986,Golden Route,R009,Chennai,Kanyakumari,Golden Route Express,Semi Sleeper,16:00,23:15,7h 15m,710,1957,Guindy,Bus Stand,36,23,"GPS,USB Charging",Weekdays,4.4
BUS0987,City Link,R016,Chennai,Tirupati,City Link Express,Non AC Seater,17:45,23:00,5h 15m,150,659,Koyambedu,Central Bus Stand,45,14,"AC,Live Tracking",Weekdays,5.0
BUS0988,City Link,R021,Tirunelveli,Chennai,City Link Express,AC Sleeper,05:15,16:30,11h 15m,630,1618,New Bus Stand,Koyambedu,45,3,"AC,Blanket,Pillow",Daily,4.9
BUS0989,Victory Travels,R005,Chennai,Erode,Victory Travels Express,AC Seater,00:00,05:00,5h 0m,400,1258,Chengalpattu,Central Bus Stand,45,24,"Blanket,Pillow,Water",Weekends,4.5
BUS0990,Rainbow Coaches,R020,Trichy,Chennai,Rainbow Coaches Express,BharatBenz Sleeper,19:45,02:00,6h 15m,330,942,Central Bus Stand,Guindy,36,8,"GPS,USB Charging",Weekdays,3.8
BUS0991,SkyBus,R004,Chennai,Salem,SkyBus Express,Volvo Multi Axle,13:30,22:15,8h 45m,345,1148,Perungalathur,Old Bus Stand,40,3,"Luxury Seat,WiFi",Weekends,4.2
BUS0992,Happy Journey,R005,Chennai,Erode,Happy Journey Express,AC Seater,02:30,06:00,3h 30m,400,1139,Koyambedu,Perundurai,45,33,"AC,Blanket,Pillow",Weekends,4.4
BUS0993,Elite Travels,R011,Chennai,Dindigul,Elite Travels Express,AC Sleeper,21:30,04:15,6h 45m,420,1204,Vandalur,Bus Stand,36,26,"AC,Live Tracking",Weekends,4.5
BUS0994,Elite Travels,R014,Chennai,Hosur,Elite Travels Express,Volvo Multi Axle,21:00,04:00,7h 0m,310,864,Perungalathur,Bus Stand,36,18,"AC,Blanket,Pillow",Weekends,4.7
BUS0995,Elite Travels,R016,Chennai,Tirupati,Elite Travels Express,Volvo Multi Axle,02:45,10:00,7h 15m,150,477,Koyambedu,Central Bus Stand,45,16,"AC,WiFi,Charging",Daily,4.1
BUS0996,City Link,R003,Chennai,Trichy,City Link Express,Luxury Sleeper,06:45,10:30,3h 45m,330,911,Vandalur,Central Bus Stand,45,8,"GPS,USB Charging",Weekdays,4.4
BUS0997,City Link,R001,Chennai,Madurai,City Link Express,BharatBenz Sleeper,23:00,08:30,9h 30m,460,1320,Chengalpattu,Periyar Bus Stand,36,26,"WiFi,Charging,Water",Weekdays,3.9
BUS0998,Prime Bus,R013,Chennai,Puducherry,Prime Bus Express,Semi Sleeper,02:15,15:00,12h 45m,170,717,Vandalur,New Bus Stand,45,27,"GPS,USB Charging",Weekdays,4.1
BUS0999,Prime Bus,R003,Chennai,Trichy,Prime Bus Express,Luxury Sleeper,07:00,14:30,7h 30m,330,826,Tambaram,Chathiram Bus Stand,45,8,"AC,Live Tracking",Daily,4.5
BUS1000,Star Line,R005,Chennai,Erode,Star Line Express,AC Seater,08:30,12:00,3h 30m,400,981,Koyambedu,Central Bus Stand,40,5,"AC,Blanket,Pillow",Daily,4.3
